cod;nome;período;valor
15;PA;2017;87.51
27;AL;2017;74.41
22;PI;2017;17.6
35;SP;2017;10.6
25;PB;2018;62.11
33;RJ;2018;41.31
52;GO;2018;69.95
13;AM;2018;49.86
29;BA;2018;75.4
17;TO;2018;48.42
43;RS;2018;50.72
12;AC;2018;86.19
16;AP;2018;38.09
42;SC;2018;19.9
50;MS;2018;30.05
51;MT;2018;34.6
53;DF;2018;22.79
41;PR;2018;30.98
26;PE;2018;68.09
14;RR;2018;69.04
31;MG;2018;21.02
11;RO;2018;43.73
21;MA;2018;25.44
24;RN;2018;8.45
23;CE;2018;89.65
35;SP;2018;11.56
28;SE;2018;35.46
15;PA;2018;82.94
22;PI;2018;16.16
32;ES;2018;62.91
27;AL;2018;56.65
15;PA;2019;55.69
42;SC;2019;26.19
28;SE;2019;44.08
35;SP;2019;14.55
29;BA;2019;57.07
22;PI;2019;15.87
13;AM;2019;47.62
27;AL;2019;52.28
12;AC;2019;7.21
16;AP;2019;47.66
52;GO;2019;29.24
23;CE;2019;65.43
32;ES;2019;39.03
25;PB;2019;27.92
21;MA;2019;21.06
17;TO;2019;36.16
43;RS;2019;40.03
33;RJ;2019;19.51
14;RR;2019;34.61
11;RO;2019;27.04
31;MG;2019;16.57
41;PR;2019;26.69
26;PE;2019;50.85
51;MT;2019;29.42
53;DF;2019;26.29
50;MS;2019;63
24;RN;2019;9.3
17;TO;2020;37.91
43;RS;2020;39.44
11;RO;2020;35.17
13;AM;2020;32.72
21;MA;2020;31.37
50;MS;2020;30.44
41;PR;2020;29.09
52;GO;2020;26.31
33;RJ;2020;25.86
22;PI;2020;25.54
53;DF;2020;23.36
23;CE;2020;9.47
29;BA;2020;71.56
28;SE;2020;40.9
31;MG;2020;15.8
42;SC;2020;15.29
35;SP;2020;13.05
24;RN;2020;71.03
12;AC;2020;7.42
32;ES;2020;67.16
16;AP;2020;66.27
26;PE;2020;63.75
25;PB;2020;51.47
27;AL;2020;48.66
51;MT;2020;47.16
14;RR;2020;44.28
15;PA;2020;43.43
50;MS;2021;16.9
43;RS;2021;22.58
42;SC;2021;9.39
41;PR;2021;22.71
35;SP;2021;6.83
33;RJ;2021;34.48
32;ES;2021;40.99
31;MG;2021;14.3
29;BA;2021;68.75
28;SE;2021;56.83
27;AL;2021;43.87
26;PE;2021;56.98
25;PB;2021;45.29
24;RN;2021;56.18
23;CE;2021;60.46
22;PI;2021;32.62
21;MA;2021;39.17
17;TO;2021;29.56
16;AP;2021;68.95
15;PA;2021;41.68
14;RR;2021;28.95
13;AM;2021;55.91
12;AC;2021;24.7
11;RO;2021;34.89
51;MT;2021;27.56
52;GO;2021;26.87
53;DF;2021;11.96
29;BA;2022;73.09
12;AC;2022;29.1
14;RR;2022;32.41
11;RO;2022;39.82
43;RS;2022;23.68
24;RN;2022;51.75
33;RJ;2022;30.12
22;PI;2022;34.56
26;PE;2022;56.19
41;PR;2022;29.79
25;PB;2022;42.95
15;PA;2022;44.59
31;MG;2022;15.46
50;MS;2022;19.4
42;SC;2022;8.72
35;SP;2022;7.3
28;SE;2022;55.31
27;AL;2022;50.74
16;AP;2022;63.96
13;AM;2022;54.82
51;MT;2022;35.14
21;MA;2022;36.68
52;GO;2022;28.42
17;TO;2022;31.22
32;ES;2022;38.99
53;DF;2022;12.59
23;CE;2022;51.09
